,topic,category 0,category 1,category 2,category 3,category 4,category 5
889,In-class Participation Levels,Human Wellbeing Measures,Educational Attainment,High School Graduation Rates,Teacher-Student Ratio,Classroom Engagement Time,In-class Participation Levels
890,Focus Duration,Human Wellbeing Measures,Educational Attainment,High School Graduation Rates,Teacher-Student Ratio,Classroom Engagement Time,Focus Duration
891,Peer Collaboration Time,Human Wellbeing Measures,Educational Attainment,High School Graduation Rates,Teacher-Student Ratio,Classroom Engagement Time,Peer Collaboration Time
892,Interactive Activity Time,Human Wellbeing Measures,Educational Attainment,High School Graduation Rates,Teacher-Student Ratio,Classroom Engagement Time,Interactive Activity Time
893,Individualized Attention,Human Wellbeing Measures,Educational Attainment,High School Graduation Rates,Teacher-Student Ratio,Individualized Attention,
894,Personalized Healthcare Access,Human Wellbeing Measures,Educational Attainment,High School Graduation Rates,Teacher-Student Ratio,Individualized Attention,Personalized Healthcare Access
895,One-on-One Counseling Services,Human Wellbeing Measures,Educational Attainment,High School Graduation Rates,Teacher-Student Ratio,Individualized Attention,One-on-One Counseling Services
896,Tailored Fitness Programs,Human Wellbeing Measures,Educational Attainment,High School Graduation Rates,Teacher-Student Ratio,Individualized Attention,Tailored Fitness Programs
897,Student Support Services,Human Wellbeing Measures,Educational Attainment,High School Graduation Rates,Teacher-Student Ratio,Student Support Services,
898,Mental Health Resources,Human Wellbeing Measures,Educational Attainment,High School Graduation Rates,Teacher-Student Ratio,Student Support Services,Mental Health Resources
899,Counseling Availability,Human Wellbeing Measures,Educational Attainment,High School Graduation Rates,Teacher-Student Ratio,Student Support Services,Counseling Availability
900,Teaching Staff Workload,Human Wellbeing Measures,Educational Attainment,High School Graduation Rates,Teacher-Student Ratio,Teaching Staff Workload,
901,Lesson Planning Hours,Human Wellbeing Measures,Educational Attainment,High School Graduation Rates,Teacher-Student Ratio,Teaching Staff Workload,Lesson Planning Hours
902,Administrative Duties,Human Wellbeing Measures,Educational Attainment,High School Graduation Rates,Teacher-Student Ratio,Teaching Staff Workload,Administrative Duties
903,Professional Development Activities,Human Wellbeing Measures,Educational Attainment,High School Graduation Rates,Teacher-Student Ratio,Teaching Staff Workload,Professional Development Activities
904,Post-Secondary Enrollment,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,,,
905,Access to Higher Education Resources,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Access to Higher Education Resources,,
906,Availability of Online Learning Platforms,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Access to Higher Education Resources,Availability of Online Learning Platforms,
907,Number of Enrolled Users,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Access to Higher Education Resources,Availability of Online Learning Platforms,Number of Enrolled Users
908,Variety of Available Courses,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Access to Higher Education Resources,Availability of Online Learning Platforms,Variety of Available Courses
909,Quality of Educational Content,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Access to Higher Education Resources,Availability of Online Learning Platforms,Quality of Educational Content
910,Accessibility Features,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Access to Higher Education Resources,Availability of Online Learning Platforms,Accessibility Features
911,Library Resource Accessibility,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Access to Higher Education Resources,Library Resource Accessibility,
912,Library Material Availability,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Access to Higher Education Resources,Library Resource Accessibility,Library Material Availability
913,Digital Resource Accessibility,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Access to Higher Education Resources,Library Resource Accessibility,Digital Resource Accessibility
914,Library Facility Accessibility,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Access to Higher Education Resources,Library Resource Accessibility,Library Facility Accessibility
915,User Support Services,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Access to Higher Education Resources,Library Resource Accessibility,User Support Services
916,Student Retention Rates,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Student Retention Rates,,
917,Student Academic Performance,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Student Retention Rates,Student Academic Performance,
918,Cognitive Development,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Student Retention Rates,Student Academic Performance,Cognitive Development
919,Attendance Rates,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Student Retention Rates,Student Academic Performance,Attendance Rates
920,Campus Mental Health Services Utilization,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Student Retention Rates,Campus Mental Health Services Utilization,
921,Student Counseling Hours,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Student Retention Rates,Campus Mental Health Services Utilization,Student Counseling Hours
922,Number of Service Access Points,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Student Retention Rates,Campus Mental Health Services Utilization,Number of Service Access Points
923,Diversity in Enrollment,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Diversity in Enrollment,,
924,Cultural Representation,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Diversity in Enrollment,Cultural Representation,
925,Artistic Expression,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Diversity in Enrollment,Cultural Representation,Artistic Expression
926,Cultural Festivals,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Diversity in Enrollment,Cultural Representation,Cultural Festivals
927,Language Preservation,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Diversity in Enrollment,Cultural Representation,Language Preservation
928,Media Diversity,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Diversity in Enrollment,Cultural Representation,Media Diversity
929,Gender Balance,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Diversity in Enrollment,Gender Balance,
930,Educational Attainment Gender Parity,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Diversity in Enrollment,Gender Balance,Educational Attainment Gender Parity
931,Labor Market Gender Participation,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Diversity in Enrollment,Gender Balance,Labor Market Gender Participation
932,Gender-Based Health Access,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Diversity in Enrollment,Gender Balance,Gender-Based Health Access
933,Political Representation Gender Ratio,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Diversity in Enrollment,Gender Balance,Political Representation Gender Ratio
934,Socioeconomic Inclusion,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Diversity in Enrollment,Socioeconomic Inclusion,
935,Access to Education,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Diversity in Enrollment,Socioeconomic Inclusion,Access to Education
936,Employment Opportunities,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Diversity in Enrollment,Socioeconomic Inclusion,Employment Opportunities
937,Financial Inclusivity,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Diversity in Enrollment,Socioeconomic Inclusion,Financial Inclusivity
938,Age Range Diversity,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Diversity in Enrollment,Age Range Diversity,
939,Youth Engagement,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Diversity in Enrollment,Age Range Diversity,Youth Engagement
940,Elderly Support Systems,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Diversity in Enrollment,Age Range Diversity,Elderly Support Systems
941,Middle Age Workforce Participation,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Diversity in Enrollment,Age Range Diversity,Middle Age Workforce Participation
942,Intergenerational Housing,Human Wellbeing Measures,Educational Attainment,Post-Secondary Enrollment,Diversity in Enrollment,Age Range Diversity,Intergenerational Housing
943,Access to Clean Water,Human Wellbeing Measures,Access to Clean Water,,,,
944,Water Quality Standards,Human Wellbeing Measures,Access to Clean Water,Water Quality Standards,,,
945,Contaminant Concentration Levels,Human Wellbeing Measures,Access to Clean Water,Water Quality Standards,Contaminant Concentration Levels,,
946,Airborne Particulate Matter,Human Wellbeing Measures,Access to Clean Water,Water Quality Standards,Contaminant Concentration Levels,Airborne Particulate Matter,
947,Respiratory Health Conditions,Human Wellbeing Measures,Access to Clean Water,Water Quality Standards,Contaminant Concentration Levels,Airborne Particulate Matter,Respiratory Health Conditions
948,Cardiovascular Health Risks,Human Wellbeing Measures,Access to Clean Water,Water Quality Standards,Contaminant Concentration Levels,Airborne Particulate Matter,Cardiovascular Health Risks
949,Air Quality Index Scores,Human Wellbeing Measures,Access to Clean Water,Water Quality Standards,Contaminant Concentration Levels,Airborne Particulate Matter,Air Quality Index Scores
950,Waterborne Chemical Residues,Human Wellbeing Measures,Access to Clean Water,Water Quality Standards,Contaminant Concentration Levels,Waterborne Chemical Residues,
951,Chemical Exposure Risk,Human Wellbeing Measures,Access to Clean Water,Water Quality Standards,Contaminant Concentration Levels,Waterborne Chemical Residues,Chemical Exposure Risk
952,Water Quality Standards Compliance,Human Wellbeing Measures,Access to Clean Water,Water Quality Standards,Contaminant Concentration Levels,Waterborne Chemical Residues,Water Quality Standards Compliance
953,Public Health Outcomes,Human Wellbeing Measures,Access to Clean Water,Water Quality Standards,Contaminant Concentration Levels,Waterborne Chemical Residues,Public Health Outcomes
954,Soil Toxin Concentration,Human Wellbeing Measures,Access to Clean Water,Water Quality Standards,Contaminant Concentration Levels,Soil Toxin Concentration,
955,Soil Trace Metal Levels,Human Wellbeing Measures,Access to Clean Water,Water Quality Standards,Contaminant Concentration Levels,Soil Toxin Concentration,Soil Trace Metal Levels
956,Pesticide Residue Quantity,Human Wellbeing Measures,Access to Clean Water,Water Quality Standards,Contaminant Concentration Levels,Soil Toxin Concentration,Pesticide Residue Quantity
957,Soil Organic Pollutant Density,Human Wellbeing Measures,Access to Clean Water,Water Quality Standards,Contaminant Concentration Levels,Soil Toxin Concentration,Soil Organic Pollutant Density
958,Pathogen Presence Assessment,Human Wellbeing Measures,Access to Clean Water,Water Quality Standards,Pathogen Presence Assessment,,
959,Microbial Load,Human Wellbeing Measures,Access to Clean Water,Water Quality Standards,Pathogen Presence Assessment,Microbial Load,
960,Microbiome Diversity,Human Wellbeing Measures,Access to Clean Water,Water Quality Standards,Pathogen Presence Assessment,Microbial Load,Microbiome Diversity
961,Pathogenic Species Prevalence,Human Wellbeing Measures,Access to Clean Water,Water Quality Standards,Pathogen Presence Assessment,Microbial Load,Pathogenic Species Prevalence
962,Viral Particle Count,Human Wellbeing Measures,Access to Clean Water,Water Quality Standards,Pathogen Presence Assessment,Viral Particle Count,
