,topic,category 0,category 1,category 2,category 3
1103,Piped Water Access,Human Wellbeing Measures,Access to Clean Water,Water Infrastructure Coverage,Piped Water Access
1104,Water Distribution Network Efficiency,Human Wellbeing Measures,Access to Clean Water,Water Infrastructure Coverage,Water Distribution Network Efficiency
1105,Water Storage Capacity,Human Wellbeing Measures,Access to Clean Water,Water Infrastructure Coverage,Water Storage Capacity
1106,Rural Water Infrastructure Development,Human Wellbeing Measures,Access to Clean Water,Water Infrastructure Coverage,Rural Water Infrastructure Development
1107,Water Supply Network,Human Wellbeing Measures,Access to Clean Water,Water Infrastructure Coverage,Water Supply Network
1108,Hydraulic Infrastructure,Human Wellbeing Measures,Access to Clean Water,Water Infrastructure Coverage,Hydraulic Infrastructure
1109,Water Distribution System,Human Wellbeing Measures,Access to Clean Water,Water Infrastructure Coverage,Water Distribution System
1110,Water Service Provision,Human Wellbeing Measures,Access to Clean Water,Water Infrastructure Coverage,Water Service Provision
1111,Aquatic Infrastructure Coverage,Human Wellbeing Measures,Access to Clean Water,Water Infrastructure Coverage,Aquatic Infrastructure Coverage
1112,Water Accessibility Framework,Human Wellbeing Measures,Access to Clean Water,Water Infrastructure Coverage,Water Accessibility Framework
1113,Water Resource Management,Human Wellbeing Measures,Access to Clean Water,Water Infrastructure Coverage,Water Resource Management
1114,Water Delivery System,Human Wellbeing Measures,Access to Clean Water,Water Infrastructure Coverage,Water Delivery System
1115,Sanitation Facilities Access,Human Wellbeing Measures,Access to Clean Water,Sanitation Facilities Access,
1116,Availability of Hygienic Toilets,Human Wellbeing Measures,Access to Clean Water,Sanitation Facilities Access,Availability of Hygienic Toilets
1117,Access to Handwashing Stations,Human Wellbeing Measures,Access to Clean Water,Sanitation Facilities Access,Access to Handwashing Stations
1118,Provision of Soap and Sanitizers,Human Wellbeing Measures,Access to Clean Water,Sanitation Facilities Access,Provision of Soap and Sanitizers
1119,Waste Management Facilities,Human Wellbeing Measures,Access to Clean Water,Sanitation Facilities Access,Waste Management Facilities
1120,Maintenance Frequency of Sanitation Units,Human Wellbeing Measures,Access to Clean Water,Sanitation Facilities Access,Maintenance Frequency of Sanitation Units
1121,Hygiene Infrastructure Access,Human Wellbeing Measures,Access to Clean Water,Sanitation Facilities Access,Hygiene Infrastructure Access
1122,Clean Water Access,Human Wellbeing Measures,Access to Clean Water,Sanitation Facilities Access,Clean Water Access
1123,Waste Disposal Facilities Access,Human Wellbeing Measures,Access to Clean Water,Sanitation Facilities Access,Waste Disposal Facilities Access
1124,Sanitary Services Availability,Human Wellbeing Measures,Access to Clean Water,Sanitation Facilities Access,Sanitary Services Availability
1125,Restroom Access,Human Wellbeing Measures,Access to Clean Water,Sanitation Facilities Access,Restroom Access
1126,Public Hygiene Facilities,Human Wellbeing Measures,Access to Clean Water,Sanitation Facilities Access,Public Hygiene Facilities
1127,Health and Sanitation Services,Human Wellbeing Measures,Access to Clean Water,Sanitation Facilities Access,Health and Sanitation Services
1128,Toilet Facilities Access,Human Wellbeing Measures,Access to Clean Water,Sanitation Facilities Access,Toilet Facilities Access
1129,Sewage Management Access,Human Wellbeing Measures,Access to Clean Water,Sanitation Facilities Access,Sewage Management Access
1130,Environmental Sanitation Access,Human Wellbeing Measures,Access to Clean Water,Sanitation Facilities Access,Environmental Sanitation Access
1131,Clean Water Availability,Human Wellbeing Measures,Access to Clean Water,Clean Water Availability,
1132,Safe Water Access,Human Wellbeing Measures,Access to Clean Water,Safe Water Access,
1133,Potable Water Access,Human Wellbeing Measures,Access to Clean Water,Potable Water Access,
1134,Water Sanitation Access,Human Wellbeing Measures,Access to Clean Water,Water Sanitation Access,
1135,Drinking Water Accessibility,Human Wellbeing Measures,Access to Clean Water,Drinking Water Accessibility,
1136,Hygienic Water Supply,Human Wellbeing Measures,Access to Clean Water,Hygienic Water Supply,
1137,Human Development Indicators,Human Wellbeing Measures,Human Development Indicators,,
1138,Quality of Life Metrics,Human Wellbeing Measures,Quality of Life Metrics,,
1139,Wellbeing Indices,Human Wellbeing Measures,Wellbeing Indices,,
1140,Social Progress Indicators,Human Wellbeing Measures,Social Progress Indicators,,
1141,Life Satisfaction Measures,Human Wellbeing Measures,Life Satisfaction Measures,,
1142,Health and Happiness Assessments,Human Wellbeing Measures,Health and Happiness Assessments,,
1143,Social Conflict Intensity,Social Conflict Intensity,,,
1144,Protest Frequency,Social Conflict Intensity,Protest Frequency,,
1145,Energy Policy Protests,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,
1146,Protester Participation Numbers,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,Protester Participation Numbers
1147,Frequency of Protests,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,Frequency of Protests
1148,Geographic Spread of Protests,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,Geographic Spread of Protests
1149,Government Response Severity,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,Government Response Severity
1150,Public Support Levels for Protests,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,Public Support Levels for Protests
1151,Media Coverage Volume,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,Media Coverage Volume
1152,Diversity of Protester Demographics,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,Diversity of Protester Demographics
1153,Energy Activism,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,Energy Activism
1154,Energy Advocacy Demonstrations,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,Energy Advocacy Demonstrations
1155,Renewable Energy Protests,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,Renewable Energy Protests
1156,Climate Action Rallies,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,Climate Action Rallies
1157,Sustainable Energy Marches,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,Sustainable Energy Marches
1158,Energy Reform Demonstrations,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,Energy Reform Demonstrations
1159,Fossil Fuel Protests,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,Fossil Fuel Protests
1160,Green Energy Advocacy,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,Green Energy Advocacy
1161,Environmental Policy Protests,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,Environmental Policy Protests
1162,Energy Transition Protests,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,Energy Transition Protests
1163,Clean Energy Campaigns,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,Clean Energy Campaigns
1164,Energy Justice Protests,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,Energy Justice Protests
1165,Climate Change Demonstrations,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,Climate Change Demonstrations
1166,Energy Regulation Activism,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,Energy Regulation Activism
1167,Power Policy Protests,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,Power Policy Protests
1168,Energy System Protests,Social Conflict Intensity,Protest Frequency,Energy Policy Protests,Energy System Protests
1169,Land Use Disputes,Social Conflict Intensity,Protest Frequency,Land Use Disputes,
1170,Number of Legal Actions,Social Conflict Intensity,Protest Frequency,Land Use Disputes,Number of Legal Actions
1171,Protests Related to Land Rights,Social Conflict Intensity,Protest Frequency,Land Use Disputes,Protests Related to Land Rights
1172,Incidents of Trespassing or Squatting,Social Conflict Intensity,Protest Frequency,Land Use Disputes,Incidents of Trespassing or Squatting
1173,Conflicts Over Traditional Lands,Social Conflict Intensity,Protest Frequency,Land Use Disputes,Conflicts Over Traditional Lands
1174,Community Negotiation Sessions,Social Conflict Intensity,Protest Frequency,Land Use Disputes,Community Negotiation Sessions
1175,Land Use Conflicts,Social Conflict Intensity,Protest Frequency,Land Use Disputes,Land Use Conflicts
1176,Zoning Disputes,Social Conflict Intensity,Protest Frequency,Land Use Disputes,Zoning Disputes
1177,Property Use Controversies,Social Conflict Intensity,Protest Frequency,Land Use Disputes,Property Use Controversies
1178,Land Development Disagreements,Social Conflict Intensity,Protest Frequency,Land Use Disputes,Land Development Disagreements
1179,Land Management Conflicts,Social Conflict Intensity,Protest Frequency,Land Use Disputes,Land Management Conflicts
1180,Real Estate Disputes,Social Conflict Intensity,Protest Frequency,Land Use Disputes,Real Estate Disputes
1181,Spatial Planning Conflicts,Social Conflict Intensity,Protest Frequency,Land Use Disputes,Spatial Planning Conflicts
1182,Land Rights Issues,Social Conflict Intensity,Protest Frequency,Land Use Disputes,Land Rights Issues
1183,Territorial Disputes,Social Conflict Intensity,Protest Frequency,Land Use Disputes,Territorial Disputes
1184,Environmental Land Use Conflicts,Social Conflict Intensity,Protest Frequency,Land Use Disputes,Environmental Land Use Conflicts
1185,Resource Allocation Grievances,Social Conflict Intensity,Protest Frequency,Resource Allocation Grievances,
1186,Water Access Disputes,Social Conflict Intensity,Protest Frequency,Resource Allocation Grievances,Water Access Disputes
1187,Food Distribution Inequities,Social Conflict Intensity,Protest Frequency,Resource Allocation Grievances,Food Distribution Inequities
1188,Housing Availability Tensions,Social Conflict Intensity,Protest Frequency,Resource Allocation Grievances,Housing Availability Tensions
1189,Healthcare Resource Competition,Social Conflict Intensity,Protest Frequency,Resource Allocation Grievances,Healthcare Resource Competition
1190,Mineral Rights Conflicts,Social Conflict Intensity,Protest Frequency,Resource Allocation Grievances,Mineral Rights Conflicts
1191,Resource Distribution Issues,Social Conflict Intensity,Protest Frequency,Resource Allocation Grievances,Resource Distribution Issues
1192,Resource Management Complaints,Social Conflict Intensity,Protest Frequency,Resource Allocation Grievances,Resource Management Complaints
1193,Allocation Disputes,Social Conflict Intensity,Protest Frequency,Resource Allocation Grievances,Allocation Disputes
1194,Resource Assignment Grievances,Social Conflict Intensity,Protest Frequency,Resource Allocation Grievances,Resource Assignment Grievances
1195,Funding Allocation Concerns,Social Conflict Intensity,Protest Frequency,Resource Allocation Grievances,Funding Allocation Concerns
1196,Resource Sharing Complaints,Social Conflict Intensity,Protest Frequency,Resource Allocation Grievances,Resource Sharing Complaints
1197,Resource Utilization Discontent,Social Conflict Intensity,Protest Frequency,Resource Allocation Grievances,Resource Utilization Discontent
1198,Distribution Equity Issues,Social Conflict Intensity,Protest Frequency,Resource Allocation Grievances,Distribution Equity Issues
1199,Resource Equity Grievances,Social Conflict Intensity,Protest Frequency,Resource Allocation Grievances,Resource Equity Grievances
1200,Resource Deployment Complaints,Social Conflict Intensity,Protest Frequency,Resource Allocation Grievances,Resource Deployment Complaints
1201,Allocation Inequity Concerns,Social Conflict Intensity,Protest Frequency,Resource Allocation Grievances,Allocation Inequity Concerns
1202,Resource Access Grievances,Social Conflict Intensity,Protest Frequency,Resource Allocation Grievances,Resource Access Grievances
