,topic,category 0,category 1,category 2,category 3,category 4,category 5
4581,Toxic Phytoplankton Concentration,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Harmful Algae Species Concentration,Toxic Phytoplankton Concentration
4582,Harmful Microalgae Concentration,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Harmful Algae Species Concentration,Harmful Microalgae Concentration
4583,Algal Species Toxicity Levels,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Harmful Algae Species Concentration,Algal Species Toxicity Levels
4584,Water Clarity,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Water Clarity,
4585,Suspended Sediment Concentration,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Water Clarity,Suspended Sediment Concentration
4586,Phytoplankton Density,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Water Clarity,Phytoplankton Density
4587,Particulate Organic Matter Levels,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Water Clarity,Particulate Organic Matter Levels
4588,Water Transparency,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Water Clarity,Water Transparency
4589,Water Purity,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Water Clarity,Water Purity
4590,Water Clearity,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Water Clarity,Water Clearity
4591,Water Lucidity,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Water Clarity,Water Lucidity
4592,Water Visibility,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Water Clarity,Water Visibility
4593,Water Quality,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Water Clarity,Water Quality
4594,Water Brightness,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Water Clarity,Water Brightness
4595,Water Limpidity,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Water Clarity,Water Limpidity
4596,Water Openness,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Water Clarity,Water Openness
4597,Water Cleanliness,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Water Clarity,Water Cleanliness
4598,Phytoplankton Proliferation Rate,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Phytoplankton Proliferation Rate,
4599,Algal Proliferation Frequency,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Algal Proliferation Frequency,
4600,Bloom Occurrence Rate,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Bloom Occurrence Rate,
4601,Algal Growth Frequency,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Algal Growth Frequency,
4602,Phytoplankton Bloom Frequency,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Phytoplankton Bloom Frequency,
4603,Bloom Event Frequency,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Algal Bloom Frequency,Bloom Event Frequency,
4604,Oxygen Content,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,,
4605,Oxygen Minimum Zones,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Minimum Zones,
4606,Expansion of Oxygen Deficient Areas,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Minimum Zones,Expansion of Oxygen Deficient Areas
4607,Biogeochemical Alterations,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Minimum Zones,Biogeochemical Alterations
4608,Changes in Ocean Sediment Composition,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Minimum Zones,Changes in Ocean Sediment Composition
4609,Hypoxic Zones,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Minimum Zones,Hypoxic Zones
4610,Oxygen Depleted Areas,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Minimum Zones,Oxygen Depleted Areas
4611,Low Oxygen Regions,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Minimum Zones,Low Oxygen Regions
4612,Anoxic Zones,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Minimum Zones,Anoxic Zones
4613,Dead Zones,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Minimum Zones,Dead Zones
4614,Oxygen Deficient Areas,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Minimum Zones,Oxygen Deficient Areas
4615,Suboxic Zones,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Minimum Zones,Suboxic Zones
4616,Low Oxygen Environments,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Minimum Zones,Low Oxygen Environments
4617,Oxygen Poor Regions,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Minimum Zones,Oxygen Poor Regions
4618,Marine Oxygen Minimum Areas,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Minimum Zones,Marine Oxygen Minimum Areas
4619,Hypoxic Areas,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Hypoxic Areas,
4620,Nutrient Load Concentration,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Hypoxic Areas,Nutrient Load Concentration
4621,Algal Bloom Coverage,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Hypoxic Areas,Algal Bloom Coverage
4622,Sediment Oxygen Demand,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Hypoxic Areas,Sediment Oxygen Demand
4623,Low Oxygen Zones,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Hypoxic Areas,Low Oxygen Zones
4624,Oxygen-Depleted Regions,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Hypoxic Areas,Oxygen-Depleted Regions
4625,Anoxic Areas,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Hypoxic Areas,Anoxic Areas
4626,Oxygen-Deficient Zones,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Hypoxic Areas,Oxygen-Deficient Zones
4627,Hypoxia-Prone Areas,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Hypoxic Areas,Hypoxia-Prone Areas
4628,Low-Oxygen Environments,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Hypoxic Areas,Low-Oxygen Environments
4629,Deoxygenated Regions,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Hypoxic Areas,Deoxygenated Regions
4630,Oxygen-Limited Areas,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Hypoxic Areas,Oxygen-Limited Areas
4631,Hypoxic Conditions,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Hypoxic Areas,Hypoxic Conditions
4632,Reduced Oxygen Zones,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Hypoxic Areas,Reduced Oxygen Zones
4633,Oxygen Solubility in Water,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Solubility in Water,
4634,Water Temperature,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Solubility in Water,Water Temperature
4635,Salinity Levels,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Solubility in Water,Salinity Levels
4636,Pressure Conditions,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Solubility in Water,Pressure Conditions
4637,Dissolved Oxygen Concentration,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Solubility in Water,Dissolved Oxygen Concentration
4638,Oxygen Dissolution in Water,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Solubility in Water,Oxygen Dissolution in Water
4639,Water Oxygen Levels,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Solubility in Water,Water Oxygen Levels
4640,Oxygen Saturation in Water,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Solubility in Water,Oxygen Saturation in Water
4641,Aquatic Oxygen Solubility,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Solubility in Water,Aquatic Oxygen Solubility
4642,Oxygen Content in Water,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Solubility in Water,Oxygen Content in Water
4643,Oxygen Solvation in Aquatic Systems,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Solubility in Water,Oxygen Solvation in Aquatic Systems
4644,Waterborne Oxygen Solubility,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Solubility in Water,Waterborne Oxygen Solubility
4645,Oxygen Availability in Water,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Solubility in Water,Oxygen Availability in Water
4646,Oxygen Equilibrium in Aquatic Environments,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Solubility in Water,Oxygen Equilibrium in Aquatic Environments
4647,Oxygen Level,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Level,
4648,Oxygen Concentration,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Concentration,
4649,Oxygen Saturation,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Saturation,
4650,Oxygen Quantity,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Quantity,
4651,Dissolved Oxygen,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Dissolved Oxygen,
4652,O2 Content,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,O2 Content,
4653,Oxygen Density,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Density,
4654,Oxygen Presence,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Presence,
4655,Oxygen Amount,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Amount,
4656,Oxygen Proportion,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Proportion,
4657,Oxygen Measurement,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Measurement,
4658,Oxygen Supply,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Supply,
4659,Oxygen Availability,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Oxygen Content,Oxygen Availability,
4660,Nutrient Density,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nutrient Density,,
4661,Nutrient Content,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nutrient Content,,
4662,Nutrient Levels,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nutrient Levels,,
4663,Nutrient Richness,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nutrient Richness,,
4664,Nutritional Concentration,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nutritional Concentration,,
4665,Nutrient Load,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nutrient Load,,
4666,Nutrient Profile,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nutrient Profile,,
4667,Nutrient Abundance,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nutrient Abundance,,
4668,Nutrient Strength,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nutrient Strength,,
4669,Nutrient Value,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nutrient Value,,
4670,Concentration of Nutrients,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Concentration of Nutrients,,
4671,Nutritional Density,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nutritional Density,,
4672,Nutrient Composition,Marine Environmental Quality,Water Pollution Levels,Nutrient Concentration,Nutrient Composition,,
4673,Plastic Particle Density,Marine Environmental Quality,Water Pollution Levels,Plastic Particle Density,,,
4674,Microplastic Concentration,Marine Environmental Quality,Water Pollution Levels,Plastic Particle Density,Microplastic Concentration,,
4675,Microplastic Particle Density,Marine Environmental Quality,Water Pollution Levels,Plastic Particle Density,Microplastic Concentration,Microplastic Particle Density,
