,topic,category 0,category 1,category 2,category 3,category 4,category 5
4276,Intestinal Inflammation Severity,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Intestinal Lining Permeability,Gut Inflammation Levels,Intestinal Inflammation Severity
4277,Bowel Inflammation Degree,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Intestinal Lining Permeability,Gut Inflammation Levels,Bowel Inflammation Degree
4278,Gastrointestinal Inflammation Status,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Intestinal Lining Permeability,Gut Inflammation Levels,Gastrointestinal Inflammation Status
4279,Digestive Tract Inflammation Levels,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Intestinal Lining Permeability,Gut Inflammation Levels,Digestive Tract Inflammation Levels
4280,Colonic Inflammation Intensity,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Intestinal Lining Permeability,Gut Inflammation Levels,Colonic Inflammation Intensity
4281,Gut Inflammatory Response,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Intestinal Lining Permeability,Gut Inflammation Levels,Gut Inflammatory Response
4282,Enteric Inflammation Extent,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Intestinal Lining Permeability,Gut Inflammation Levels,Enteric Inflammation Extent
4283,Intestinal Irritation Levels,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Intestinal Lining Permeability,Gut Inflammation Levels,Intestinal Irritation Levels
4284,Gastrointestinal Inflammatory Markers,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Intestinal Lining Permeability,Gut Inflammation Levels,Gastrointestinal Inflammatory Markers
4285,Bowel Inflammation Metrics,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Intestinal Lining Permeability,Gut Inflammation Levels,Bowel Inflammation Metrics
4286,Gut barrier function,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Intestinal Lining Permeability,Gut barrier function,
4287,Intestinal permeability,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Intestinal Lining Permeability,Intestinal permeability,
4288,Mucosal permeability,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Intestinal Lining Permeability,Mucosal permeability,
4289,Enteric barrier integrity,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Intestinal Lining Permeability,Enteric barrier integrity,
4290,Intestinal epithelium permeability,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Intestinal Lining Permeability,Intestinal epithelium permeability,
4291,Gut wall permeability,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Intestinal Lining Permeability,Gut wall permeability,
4292,Intestinal absorption rate,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Intestinal Lining Permeability,Intestinal absorption rate,
4293,Mucosal barrier function,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Intestinal Lining Permeability,Mucosal barrier function,
4294,Intestinal leakiness,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Intestinal Lining Permeability,Intestinal leakiness,
4295,Intestinal epithelial integrity,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Intestinal Lining Permeability,Intestinal epithelial integrity,
4296,Microbiome Diversity,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,,
4297,Gut Microbial Species Richness,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Gut Microbial Species Richness,
4298,Dietary Fiber Metabolism,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Gut Microbial Species Richness,Dietary Fiber Metabolism
4299,Microbial Diversity Index,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Gut Microbial Species Richness,Microbial Diversity Index
4300,Short-Chain Fatty Acid Production,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Gut Microbial Species Richness,Short-Chain Fatty Acid Production
4301,Intestinal Microbial Diversity,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Gut Microbial Species Richness,Intestinal Microbial Diversity
4302,Gut Flora Variety,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Gut Microbial Species Richness,Gut Flora Variety
4303,Microbial Community Richness,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Gut Microbial Species Richness,Microbial Community Richness
4304,Bacterial Species Diversity in Gut,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Gut Microbial Species Richness,Bacterial Species Diversity in Gut
4305,Gut Microbiome Diversity,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Gut Microbial Species Richness,Gut Microbiome Diversity
4306,Intestinal Microbial Composition,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Gut Microbial Species Richness,Intestinal Microbial Composition
4307,Microbial Taxonomic Richness,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Gut Microbial Species Richness,Microbial Taxonomic Richness
4308,Gut Microbial Diversity Index,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Gut Microbial Species Richness,Gut Microbial Diversity Index
4309,Diversity of Gut Microbiota,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Gut Microbial Species Richness,Diversity of Gut Microbiota
4310,Bacterial Richness in the Intestines,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Gut Microbial Species Richness,Bacterial Richness in the Intestines
4311,Beneficial Bacterial Population Size,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Beneficial Bacterial Population Size,
4312,Probiotic Strain Abundance,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Beneficial Bacterial Population Size,Probiotic Strain Abundance
4313,Bacterial Metabolite Concentration,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Beneficial Bacterial Population Size,Bacterial Metabolite Concentration
4314,Favorable Microbial Community Size,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Beneficial Bacterial Population Size,Favorable Microbial Community Size
4315,Advantageous Bacterial Density,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Beneficial Bacterial Population Size,Advantageous Bacterial Density
4316,Positive Bacterial Population Count,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Beneficial Bacterial Population Size,Positive Bacterial Population Count
4317,Healthy Microbial Population Volume,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Beneficial Bacterial Population Size,Healthy Microbial Population Volume
4318,Supportive Bacterial Community Size,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Beneficial Bacterial Population Size,Supportive Bacterial Community Size
4319,Constructive Microbial Population Level,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Beneficial Bacterial Population Size,Constructive Microbial Population Level
4320,Productive Bacterial Community Size,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Beneficial Bacterial Population Size,Productive Bacterial Community Size
4321,Bacterial Diversity,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Bacterial Diversity,
4322,Microbial Community Variation,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Microbial Community Variation,
4323,Intestinal Microbiota Diversity,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Microbiome Diversity,Intestinal Microbiota Diversity,
4324,Transport Protein Levels,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,,
4325,Glucose Transporters,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Glucose Transporters,
4326,Glucose Transporter Expression Levels,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Glucose Transporters,Glucose Transporter Expression Levels
4327,Glucose Absorption Rate,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Glucose Transporters,Glucose Absorption Rate
4328,Insulin Sensitivity,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Glucose Transporters,Insulin Sensitivity
4329,Cellular Energy Availability,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Glucose Transporters,Cellular Energy Availability
4330,GLUT proteins,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Glucose Transporters,GLUT proteins
4331,glucose carriers,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Glucose Transporters,glucose carriers
4332,sugar transporters,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Glucose Transporters,sugar transporters
4333,glucose uptake proteins,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Glucose Transporters,glucose uptake proteins
4334,facilitated glucose transporters,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Glucose Transporters,facilitated glucose transporters
4335,hexose transporters,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Glucose Transporters,hexose transporters
4336,glucose translocators,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Glucose Transporters,glucose translocators
4337,GLUT family,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Glucose Transporters,GLUT family
4338,monosaccharide transporters,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Glucose Transporters,monosaccharide transporters
4339,glucose transport proteins,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Glucose Transporters,glucose transport proteins
4340,sugar carriers,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Glucose Transporters,sugar carriers
4341,glucose membrane proteins,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Glucose Transporters,glucose membrane proteins
4342,transport proteins,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Glucose Transporters,transport proteins
4343,Iron Transport Proteins,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Iron Transport Proteins,
4344,Transferrin Saturation Levels,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Iron Transport Proteins,Transferrin Saturation Levels
4345,Ferritin Concentration,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Iron Transport Proteins,Ferritin Concentration
4346,Iron-binding proteins,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Iron Transport Proteins,Iron-binding proteins
4347,Ferritin,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Iron Transport Proteins,Ferritin
4348,Transferrin,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Iron Transport Proteins,Transferrin
4349,Hemosiderin,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Iron Transport Proteins,Hemosiderin
4350,Iron carriers,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Iron Transport Proteins,Iron carriers
4351,Iron chaperones,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Iron Transport Proteins,Iron chaperones
4352,Iron metabolism proteins,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Iron Transport Proteins,Iron metabolism proteins
4353,Amino Acid Transporters,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Amino Acid Transporters,
4354,Plasma Amino Acid Concentration,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Amino Acid Transporters,Plasma Amino Acid Concentration
4355,Muscle Protein Synthesis,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Amino Acid Transporters,Muscle Protein Synthesis
4356,Neurotransmitter Levels,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Amino Acid Transporters,Neurotransmitter Levels
4357,Amino Acid Carriers,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Amino Acid Transporters,Amino Acid Carriers
4358,Amino Acid Transport Proteins,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Amino Acid Transporters,Amino Acid Transport Proteins
4359,Amino Acid Uptake Transporters,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Amino Acid Transporters,Amino Acid Uptake Transporters
4360,Amino Acid Translocators,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Amino Acid Transporters,Amino Acid Translocators
4361,Amino Acid Membrane Transporters,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Amino Acid Transporters,Amino Acid Membrane Transporters
4362,Amino Acid Facilitators,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Amino Acid Transporters,Amino Acid Facilitators
4363,Amino Acid Exchange Proteins,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Amino Acid Transporters,Amino Acid Exchange Proteins
4364,Amino Acid Importers,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Amino Acid Transporters,Amino Acid Importers
4365,Amino Acid Transport Systems,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Amino Acid Transporters,Amino Acid Transport Systems
4366,Transporter Protein Concentration,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Transporter Protein Concentration,
4367,Membrane Transport Protein Amounts,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Membrane Transport Protein Amounts,
4368,Transport Protein Quantities,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Transport Protein Quantities,
4369,Carrier Protein Levels,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Carrier Protein Levels,
4370,Transport Protein Abundance,Human Wellbeing Measures,Physical Health Status,Nutrient Absorption,Transport Protein Levels,Transport Protein Abundance,
