,topic,category 0,category 1,category 2,category 3,category 4,category 5
3901,Volume of High-End Fashion Exports,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Volume of High-Value Garment Exports,Volume of High-End Fashion Exports
3902,Total High-Value Textile Exports,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Volume of High-Value Garment Exports,Total High-Value Textile Exports
3903,Level of Elite Garment Shipments,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Volume of High-Value Garment Exports,Level of Elite Garment Shipments
3904,Magnitude of Valuable Fashion Exports,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Volume of High-Value Garment Exports,Magnitude of Valuable Fashion Exports
3905,Volume of Upscale Clothing Exports,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Volume of High-Value Garment Exports,Volume of Upscale Clothing Exports
3906,Number of Textile Factories Engaged in Exports,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Number of Textile Factories Engaged in Exports,
3907,Number of Export-Oriented Small and Medium Enterprises (SMEs) in the Textile Sector,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Number of Textile Factories Engaged in Exports,Number of Export-Oriented Small and Medium Enterprises (SMEs) in the Textile Sector
3908,Quantity of Textile Production Facilities Dedicated to Export-Ready Apparel,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Number of Textile Factories Engaged in Exports,Quantity of Textile Production Facilities Dedicated to Export-Ready Apparel
3909,Proportion of Workforce in Export-Focused Textile Factories,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Number of Textile Factories Engaged in Exports,Proportion of Workforce in Export-Focused Textile Factories
3910,Number of Active Export License Holders Among Textile Factories,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Number of Textile Factories Engaged in Exports,Number of Active Export License Holders Among Textile Factories
3911,Count of Textile Exporting Factories,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Number of Textile Factories Engaged in Exports,Count of Textile Exporting Factories
3912,Total Textile Manufacturers Involved in Exports,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Number of Textile Factories Engaged in Exports,Total Textile Manufacturers Involved in Exports
3913,Quantity of Textile Production Facilities Exporting,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Number of Textile Factories Engaged in Exports,Quantity of Textile Production Facilities Exporting
3914,Number of Textile Export Firms,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Number of Textile Factories Engaged in Exports,Number of Textile Export Firms
3915,Textile Factory Export Participation,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Number of Textile Factories Engaged in Exports,Textile Factory Export Participation
3916,Textile Manufacturing Export Count,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Number of Textile Factories Engaged in Exports,Textile Manufacturing Export Count
3917,Total Factories Engaged in Textile Exports,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Number of Textile Factories Engaged in Exports,Total Factories Engaged in Textile Exports
3918,Textile Exporting Establishments,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Number of Textile Factories Engaged in Exports,Textile Exporting Establishments
3919,Count of Factories Exporting Textiles,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Number of Textile Factories Engaged in Exports,Count of Factories Exporting Textiles
3920,Number of Textile Exporters,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Number of Textile Factories Engaged in Exports,Number of Textile Exporters
3921,Textile Industry Export Factory Count,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Number of Textile Factories Engaged in Exports,Textile Industry Export Factory Count
3922,Count of Export-Oriented Textile Factories,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Number of Textile Factories Engaged in Exports,Count of Export-Oriented Textile Factories
3923,Number of Textile Plants Engaged in Exporting,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Number of Textile Factories Engaged in Exports,Number of Textile Plants Engaged in Exporting
3924,Apparel Export Quantity,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Apparel Export Quantity,
3925,Clothing Export Volume,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Clothing Export Volume,
3926,Fashion Export Volume,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Fashion Export Volume,
3927,Wear Export Volume,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Wear Export Volume,
3928,Garment Shipment Volume,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Garment Shipment Volume,
3929,Apparel Trade Volume,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Apparel Trade Volume,
3930,Clothing Shipment Quantity,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Clothing Shipment Quantity,
3931,Textile Trade Amount,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Textile Trade Amount,
3932,Fashion Goods Export Volume,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Fashion Goods Export Volume,
3933,Garment Trade Volume,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Garment Trade Volume,
3934,Apparel Shipment Volume,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Apparel Shipment Volume,
3935,Clothing Trade Quantity,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Garment Export Volume,Clothing Trade Quantity,
3936,Textile Mill Operational Capacity,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Textile Mill Operational Capacity,,
3937,Machinery Utilization Rate,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Textile Mill Operational Capacity,Machinery Utilization Rate,
3938,Operational Hours of Textile Machinery,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Textile Mill Operational Capacity,Machinery Utilization Rate,Operational Hours of Textile Machinery
3939,Maintenance Frequency of Machinery,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Textile Mill Operational Capacity,Machinery Utilization Rate,Maintenance Frequency of Machinery
3940,Output Yield per Machine,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Textile Mill Operational Capacity,Machinery Utilization Rate,Output Yield per Machine
3941,Downtime Due to Machine Failures,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Textile Mill Operational Capacity,Machinery Utilization Rate,Downtime Due to Machine Failures
3942,Equipment Efficiency Ratio,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Textile Mill Operational Capacity,Machinery Utilization Rate,Equipment Efficiency Ratio
3943,Machine Usage Rate,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Textile Mill Operational Capacity,Machinery Utilization Rate,Machine Usage Rate
3944,Operational Machinery Rate,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Textile Mill Operational Capacity,Machinery Utilization Rate,Operational Machinery Rate
3945,Equipment Utilization Ratio,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Textile Mill Operational Capacity,Machinery Utilization Rate,Equipment Utilization Ratio
3946,Machinery Efficiency Rate,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Textile Mill Operational Capacity,Machinery Utilization Rate,Machinery Efficiency Rate
3947,Machine Productivity Rate,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Textile Mill Operational Capacity,Machinery Utilization Rate,Machine Productivity Rate
3948,Utilization of Equipment,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Textile Mill Operational Capacity,Machinery Utilization Rate,Utilization of Equipment
3949,Machinery Operating Rate,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Textile Mill Operational Capacity,Machinery Utilization Rate,Machinery Operating Rate
3950,Equipment Performance Index,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Textile Mill Operational Capacity,Machinery Utilization Rate,Equipment Performance Index
3951,Machine Utilization Percentage,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Textile Mill Operational Capacity,Machinery Utilization Rate,Machine Utilization Percentage
3952,Operational Efficiency of Machinery,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Textile Mill Operational Capacity,Machinery Utilization Rate,Operational Efficiency of Machinery
3953,Machinery Usage Efficiency,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Textile Mill Operational Capacity,Machinery Utilization Rate,Machinery Usage Efficiency
3954,Labor Productivity in Textile Mills,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Textile Mill Operational Capacity,Labor Productivity in Textile Mills,
3955,Textile Worker Output per Hour,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Textile Mill Operational Capacity,Labor Productivity in Textile Mills,Textile Worker Output per Hour
3956,Average Labor Hours per Week in Textile Mills,Economic Metrics,Manufacturing Production in West Java,Textile Production Volume,Textile Mill Operational Capacity,Labor Productivity in Textile Mills,Average Labor Hours per Week in Textile Mills
