,topic,category 0,category 1,category 2,category 3
1584,Number of New SME Registrations,Economic Metrics,Small and Medium Enterprise Activity,Number of Active SMEs,Number of New SME Registrations
1585,Count of Active Small and Medium Enterprises,Economic Metrics,Small and Medium Enterprise Activity,Number of Active SMEs,Count of Active Small and Medium Enterprises
1586,Total Active SMEs,Economic Metrics,Small and Medium Enterprise Activity,Number of Active SMEs,Total Active SMEs
1587,Active Small and Medium Business Count,Economic Metrics,Small and Medium Enterprise Activity,Number of Active SMEs,Active Small and Medium Business Count
1588,Number of Operating SMEs,Economic Metrics,Small and Medium Enterprise Activity,Number of Active SMEs,Number of Operating SMEs
1589,Active SME Total,Economic Metrics,Small and Medium Enterprise Activity,Number of Active SMEs,Active SME Total
1590,Quantity of Active Small and Medium Enterprises,Economic Metrics,Small and Medium Enterprise Activity,Number of Active SMEs,Quantity of Active Small and Medium Enterprises
1591,SME Export Volume,Economic Metrics,Small and Medium Enterprise Activity,SME Export Volume,
1592,Export Revenue,Economic Metrics,Small and Medium Enterprise Activity,SME Export Volume,Export Revenue
1593,Product Diversification in Exports,Economic Metrics,Small and Medium Enterprise Activity,SME Export Volume,Product Diversification in Exports
1594,Number of Export Destinations,Economic Metrics,Small and Medium Enterprise Activity,SME Export Volume,Number of Export Destinations
1595,Small and Medium Enterprise Export Quantity,Economic Metrics,Small and Medium Enterprise Activity,SME Export Volume,Small and Medium Enterprise Export Quantity
1596,SME Export Amount,Economic Metrics,Small and Medium Enterprise Activity,SME Export Volume,SME Export Amount
1597,SME Trade Volume,Economic Metrics,Small and Medium Enterprise Activity,SME Export Volume,SME Trade Volume
1598,Small Business Export Volume,Economic Metrics,Small and Medium Enterprise Activity,SME Export Volume,Small Business Export Volume
1599,SME Shipment Volume,Economic Metrics,Small and Medium Enterprise Activity,SME Export Volume,SME Shipment Volume
1600,SME Export Scale,Economic Metrics,Small and Medium Enterprise Activity,SME Export Volume,SME Export Scale
1601,SME Operations,Economic Metrics,Small and Medium Enterprise Activity,SME Operations,
1602,Small and Medium Business Activities,Economic Metrics,Small and Medium Enterprise Activity,Small and Medium Business Activities,
1603,Entrepreneurial Ventures,Economic Metrics,Small and Medium Enterprise Activity,Entrepreneurial Ventures,
1604,Mid-sized Enterprise Engagement,Economic Metrics,Small and Medium Enterprise Activity,Mid-sized Enterprise Engagement,
1605,Economic Indicators,Economic Metrics,Economic Indicators,,
1606,Financial Metrics,Economic Metrics,Financial Metrics,,
1607,Economic Measurements,Economic Metrics,Economic Measurements,,
1608,Economic Statistics,Economic Metrics,Economic Statistics,,
1609,Financial Indicators,Economic Metrics,Financial Indicators,,
1610,Economic Data,Economic Metrics,Economic Data,,
1611,Performance Metrics,Economic Metrics,Performance Metrics,,
1612,Economic Benchmarks,Economic Metrics,Economic Benchmarks,,
1613,Key Performance Indicators (KPIs),Economic Metrics,Key Performance Indicators (KPIs),,
1614,Economic Performance Measures,Economic Metrics,Economic Performance Measures,,
1615,Macroeconomic Indicators,Economic Metrics,Macroeconomic Indicators,,
1616,Financial Performance Metrics,Economic Metrics,Financial Performance Metrics,,
1617,Economic Assessments,Economic Metrics,Economic Assessments,,
1618,Quantitative Economic Measures,Economic Metrics,Quantitative Economic Measures,,
1619,Social Metrics,Social Metrics,,,
1620,Public Health Access,Social Metrics,Public Health Access,,
1621,Healthcare Facility Availability,Social Metrics,Public Health Access,Healthcare Facility Availability,
1622,Hospital Bed Capacity,Social Metrics,Public Health Access,Healthcare Facility Availability,Hospital Bed Capacity
1623,Clinic Accessibility,Social Metrics,Public Health Access,Healthcare Facility Availability,Clinic Accessibility
1624,Healthcare Access,Social Metrics,Public Health Access,Healthcare Facility Availability,Healthcare Access
1625,Medical Facility Accessibility,Social Metrics,Public Health Access,Healthcare Facility Availability,Medical Facility Accessibility
1626,Health Service Availability,Social Metrics,Public Health Access,Healthcare Facility Availability,Health Service Availability
1627,Clinical Resource Availability,Social Metrics,Public Health Access,Healthcare Facility Availability,Clinical Resource Availability
1628,Medical Staff Distribution,Social Metrics,Public Health Access,Medical Staff Distribution,
1629,Rural and Urban Medical Staff Ratio,Social Metrics,Public Health Access,Medical Staff Distribution,Rural and Urban Medical Staff Ratio
1630,Specialist Availability,Social Metrics,Public Health Access,Medical Staff Distribution,Specialist Availability
1631,Healthcare Personnel Allocation,Social Metrics,Public Health Access,Medical Staff Distribution,Healthcare Personnel Allocation
1632,Medical Workforce Deployment,Social Metrics,Public Health Access,Medical Staff Distribution,Medical Workforce Deployment
1633,Clinical Staff Arrangement,Social Metrics,Public Health Access,Medical Staff Distribution,Clinical Staff Arrangement
1634,Health Provider Distribution,Social Metrics,Public Health Access,Medical Staff Distribution,Health Provider Distribution
1635,Health Equity,Social Metrics,Public Health Access,Health Equity,
1636,Healthcare Accessibility,Social Metrics,Public Health Access,Healthcare Accessibility,
1637,Public Health Availability,Social Metrics,Public Health Access,Public Health Availability,
1638,Community Health Access,Social Metrics,Public Health Access,Community Health Access,
1639,Educational Attainment,Social Metrics,Educational Attainment,,
1640,Literacy Rates,Social Metrics,Educational Attainment,Literacy Rates,
1641,Reading Comprehension Levels,Social Metrics,Educational Attainment,Literacy Rates,Reading Comprehension Levels
1642,Literacy Among Youth,Social Metrics,Educational Attainment,Literacy Rates,Literacy Among Youth
1643,Adult Literacy Rates,Social Metrics,Educational Attainment,Literacy Rates,Adult Literacy Rates
1644,Gender Disparity in Literacy,Social Metrics,Educational Attainment,Literacy Rates,Gender Disparity in Literacy
1645,Rural vs Urban Literacy Rates,Social Metrics,Educational Attainment,Literacy Rates,Rural vs Urban Literacy Rates
1646,Functional Literacy Skills,Social Metrics,Educational Attainment,Literacy Rates,Functional Literacy Skills
1647,reading proficiency,Social Metrics,Educational Attainment,Literacy Rates,reading proficiency
1648,writing skills,Social Metrics,Educational Attainment,Literacy Rates,writing skills
1649,educational attainment,Social Metrics,Educational Attainment,Literacy Rates,educational attainment
1650,literacy levels,Social Metrics,Educational Attainment,Literacy Rates,literacy levels
1651,reading and writing ability,Social Metrics,Educational Attainment,Literacy Rates,reading and writing ability
1652,literacy statistics,Social Metrics,Educational Attainment,Literacy Rates,literacy statistics
1653,literacy proficiency,Social Metrics,Educational Attainment,Literacy Rates,literacy proficiency
1654,education rates,Social Metrics,Educational Attainment,Literacy Rates,education rates
1655,literacy metrics,Social Metrics,Educational Attainment,Literacy Rates,literacy metrics
1656,literacy achievement,Social Metrics,Educational Attainment,Literacy Rates,literacy achievement
1657,reading literacy,Social Metrics,Educational Attainment,Literacy Rates,reading literacy
1658,writing literacy,Social Metrics,Educational Attainment,Literacy Rates,writing literacy
1659,School Enrollment Rates,Social Metrics,Educational Attainment,School Enrollment Rates,
1660,Primary School Enrollment Rates,Social Metrics,Educational Attainment,School Enrollment Rates,Primary School Enrollment Rates
1661,Secondary School Enrollment Rates,Social Metrics,Educational Attainment,School Enrollment Rates,Secondary School Enrollment Rates
1662,Gender Parity in School Enrollment,Social Metrics,Educational Attainment,School Enrollment Rates,Gender Parity in School Enrollment
1663,Rural vs Urban Enrollment Rates,Social Metrics,Educational Attainment,School Enrollment Rates,Rural vs Urban Enrollment Rates
1664,Enrollment Rates of Indigenous Students,Social Metrics,Educational Attainment,School Enrollment Rates,Enrollment Rates of Indigenous Students
1665,Student Enrollment Statistics,Social Metrics,Educational Attainment,School Enrollment Rates,Student Enrollment Statistics
1666,School Admission Rates,Social Metrics,Educational Attainment,School Enrollment Rates,School Admission Rates
1667,Enrollment Levels,Social Metrics,Educational Attainment,School Enrollment Rates,Enrollment Levels
1668,Student Registration Rates,Social Metrics,Educational Attainment,School Enrollment Rates,Student Registration Rates
1669,School Participation Rates,Social Metrics,Educational Attainment,School Enrollment Rates,School Participation Rates
1670,Enrollment Figures,Social Metrics,Educational Attainment,School Enrollment Rates,Enrollment Figures
1671,Pupil Enrollment Rates,Social Metrics,Educational Attainment,School Enrollment Rates,Pupil Enrollment Rates
1672,Student Intake Rates,Social Metrics,Educational Attainment,School Enrollment Rates,Student Intake Rates
1673,School Enrollment Metrics,Social Metrics,Educational Attainment,School Enrollment Rates,School Enrollment Metrics
1674,Academic Enrollment Rates,Social Metrics,Educational Attainment,School Enrollment Rates,Academic Enrollment Rates
1675,Higher Education Graduation Rates,Social Metrics,Educational Attainment,Higher Education Graduation Rates,
1676,University Graduation Rates in Urban Areas,Social Metrics,Educational Attainment,Higher Education Graduation Rates,University Graduation Rates in Urban Areas
1677,Technical College Graduation Rates,Social Metrics,Educational Attainment,Higher Education Graduation Rates,Technical College Graduation Rates
1678,Online Program Graduation Rates,Social Metrics,Educational Attainment,Higher Education Graduation Rates,Online Program Graduation Rates
1679,Graduation Rates for Female Students,Social Metrics,Educational Attainment,Higher Education Graduation Rates,Graduation Rates for Female Students
1680,Graduation Rates for Students from Low-Income Families,Social Metrics,Educational Attainment,Higher Education Graduation Rates,Graduation Rates for Students from Low-Income Families
1681,Graduation Rates in STEM Fields,Social Metrics,Educational Attainment,Higher Education Graduation Rates,Graduation Rates in STEM Fields
1682,Graduation Rates among Indigenous Populations,Social Metrics,Educational Attainment,Higher Education Graduation Rates,Graduation Rates among Indigenous Populations
1683,College Completion Rates,Social Metrics,Educational Attainment,Higher Education Graduation Rates,College Completion Rates
1684,University Graduation Statistics,Social Metrics,Educational Attainment,Higher Education Graduation Rates,University Graduation Statistics
1685,Postsecondary Graduation Rates,Social Metrics,Educational Attainment,Higher Education Graduation Rates,Postsecondary Graduation Rates
1686,Degree Attainment Rates,Social Metrics,Educational Attainment,Higher Education Graduation Rates,Degree Attainment Rates
1687,Higher Learning Graduation Metrics,Social Metrics,Educational Attainment,Higher Education Graduation Rates,Higher Learning Graduation Metrics
1688,Academic Completion Rates,Social Metrics,Educational Attainment,Higher Education Graduation Rates,Academic Completion Rates
1689,Tertiary Education Graduation Figures,Social Metrics,Educational Attainment,Higher Education Graduation Rates,Tertiary Education Graduation Figures
1690,Graduation Success Rates,Social Metrics,Educational Attainment,Higher Education Graduation Rates,Graduation Success Rates
1691,Completion Rates for Higher Education,Social Metrics,Educational Attainment,Higher Education Graduation Rates,Completion Rates for Higher Education
1692,Graduation Outcomes in Higher Education,Social Metrics,Educational Attainment,Higher Education Graduation Rates,Graduation Outcomes in Higher Education
1693,Student Graduation Rates,Social Metrics,Educational Attainment,Higher Education Graduation Rates,Student Graduation Rates
1694,Graduation Rate Statistics,Social Metrics,Educational Attainment,Higher Education Graduation Rates,Graduation Rate Statistics
1695,Higher Education Completion Rates,Social Metrics,Educational Attainment,Higher Education Graduation Rates,Higher Education Completion Rates
1696,Degree Completion Statistics,Social Metrics,Educational Attainment,Higher Education Graduation Rates,Degree Completion Statistics
1697,Graduation Performance Metrics,Social Metrics,Educational Attainment,Higher Education Graduation Rates,Graduation Performance Metrics
