,topic,category 0,category 1,category 2,category 3
1261,Insulation Stratum Thickness,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Insulation Thickness,Insulation Stratum Thickness
1262,Thermal Barrier Thickness,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Insulation Thickness,Thermal Barrier Thickness
1263,Insulation Coating Thickness,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Insulation Thickness,Insulation Coating Thickness
1264,Insulation Dimension,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Insulation Thickness,Insulation Dimension
1265,Insulation Thickness Measurement,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Insulation Thickness,Insulation Thickness Measurement
1266,Insulation Profile Thickness,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Insulation Thickness,Insulation Profile Thickness
1267,Insulation Layer Depth,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Insulation Thickness,Insulation Layer Depth
1268,Thermal Resistance Thickness,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Insulation Thickness,Thermal Resistance Thickness
1269,Insulation Envelope Thickness,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Insulation Thickness,Insulation Envelope Thickness
1270,Insulation Padding Thickness,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Insulation Thickness,Insulation Padding Thickness
1271,Voltage Rating,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Voltage Rating,
1272,Rated Voltage of Submarine Cable Systems,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Voltage Rating,Rated Voltage of Submarine Cable Systems
1273,High Voltage Transmission Capacity,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Voltage Rating,High Voltage Transmission Capacity
1274,Operational Voltage Range of Offshore Converters,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Voltage Rating,Operational Voltage Range of Offshore Converters
1275,Voltage Tolerance in Offshore Wind Turbines,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Voltage Rating,Voltage Tolerance in Offshore Wind Turbines
1276,Electrical Rating,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Voltage Rating,Electrical Rating
1277,Voltage Specification,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Voltage Rating,Voltage Specification
1278,Voltage Capacity,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Voltage Rating,Voltage Capacity
1279,Rated Voltage,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Voltage Rating,Rated Voltage
1280,Voltage Level,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Voltage Rating,Voltage Level
1281,Voltage Limit,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Voltage Rating,Voltage Limit
1282,Nominal Voltage,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Voltage Rating,Nominal Voltage
1283,Maximum Voltage,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Voltage Rating,Maximum Voltage
1284,Subsea Cable Depth,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Subsea Cable Depth,
1285,Burial Depth of Subsea Cables,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Subsea Cable Depth,Burial Depth of Subsea Cables
1286,Sediment Displacement Volume,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Subsea Cable Depth,Sediment Displacement Volume
1287,Cable Installation Depth Risk,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Subsea Cable Depth,Cable Installation Depth Risk
1288,Seabed Stability,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Subsea Cable Depth,Seabed Stability
1289,Undersea Cable Depth,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Subsea Cable Depth,Undersea Cable Depth
1290,Marine Cable Depth,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Subsea Cable Depth,Marine Cable Depth
1291,Ocean Cable Depth,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Subsea Cable Depth,Ocean Cable Depth
1292,Submarine Cable Depth,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Subsea Cable Depth,Submarine Cable Depth
1293,Seabed Cable Depth,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Subsea Cable Depth,Seabed Cable Depth
1294,Deep Water Cable Depth,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Subsea Cable Depth,Deep Water Cable Depth
1295,Subsurface Cable Depth,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Subsea Cable Depth,Subsurface Cable Depth
1296,Beneath Surface Cable Depth,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Subsea Cable Depth,Beneath Surface Cable Depth
1297,Maintenance Frequency for Cables,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Maintenance Frequency for Cables,
1298,Frequency of Cable Inspections,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Maintenance Frequency for Cables,Frequency of Cable Inspections
1299,Number of Cable Repair Incidents,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Maintenance Frequency for Cables,Number of Cable Repair Incidents
1300,Duration between Scheduled Maintenance,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Maintenance Frequency for Cables,Duration between Scheduled Maintenance
1301,Degree of Corrosion Protection,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Maintenance Frequency for Cables,Degree of Corrosion Protection
1302,Adherence to Maintenance Protocol Timelines,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Maintenance Frequency for Cables,Adherence to Maintenance Protocol Timelines
1303,Cable Inspection Schedule,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Maintenance Frequency for Cables,Cable Inspection Schedule
1304,Cable Maintenance Interval,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Maintenance Frequency for Cables,Cable Maintenance Interval
1305,Cable Upkeep Frequency,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Maintenance Frequency for Cables,Cable Upkeep Frequency
1306,Cable Servicing Schedule,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Maintenance Frequency for Cables,Cable Servicing Schedule
1307,Cable Care Cycle,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Maintenance Frequency for Cables,Cable Care Cycle
1308,Cable Maintenance Timing,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Maintenance Frequency for Cables,Cable Maintenance Timing
1309,Cable Check Frequency,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Maintenance Frequency for Cables,Cable Check Frequency
1310,Cable Service Routine,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Maintenance Frequency for Cables,Cable Service Routine
1311,Cable Assessment Interval,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Maintenance Frequency for Cables,Cable Assessment Interval
1312,Cable Monitoring Schedule,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Maintenance Frequency for Cables,Cable Monitoring Schedule
1313,Cable Repair Frequency,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Maintenance Frequency for Cables,Cable Repair Frequency
1314,Cable Maintenance Plan,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Maintenance Frequency for Cables,Cable Maintenance Plan
1315,Cable Maintenance Cadence,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Maintenance Frequency for Cables,Cable Maintenance Cadence
1316,Cable Maintenance Timeline,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Maintenance Frequency for Cables,Cable Maintenance Timeline
1317,Cable Review Frequency,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Maintenance Frequency for Cables,Cable Review Frequency
1318,Cable Maintenance Routine,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Maintenance Frequency for Cables,Cable Maintenance Routine
1319,Power Cable Length,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Power Cable Length,
1320,Transmission Line Length,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Transmission Line Length,
1321,Electrical Cable Length,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Electrical Cable Length,
1322,Power Line Length,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Power Line Length,
1323,Cable Distance for Power,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Cable Distance for Power,
1324,Power Transmission Distance,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Power Transmission Distance,
1325,Electrical Transmission Length,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Electrical Transmission Length,
1326,Cable Run Length,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Cable Run Length,
1327,Power Distribution Cable Length,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Power Distribution Cable Length,
1328,Voltage Cable Length,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Voltage Cable Length,
1329,Power Line Distance,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Power Line Distance,
1330,Electrical Conductor Length,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Electrical Conductor Length,
1331,Cable Span for Power Transmission,Offshore Energy Infrastructure Development,Cable Length for Power Transmission,Cable Span for Power Transmission,
1332,Number of Operational Platforms,Offshore Energy Infrastructure Development,Number of Operational Platforms,,
